question_index,question,question_type,group_type,group_value,answer,count,percent,n_answered
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Mittebinaarne,pigem olen nõus,3,0.6,5
1,"Tulevik tundub mulle äge, ootan seda põnevusega!",likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
2,Tulevik hirmutab mind,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
2,Tulevik hirmutab mind,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
2,Tulevik hirmutab mind,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
2,Tulevik hirmutab mind,likert,Gender,Mittebinaarne,pigem olen nõus,2,0.4,5
2,Tulevik hirmutab mind,likert,Gender,Mittebinaarne,olen täiesti nõus,2,0.4,5
2,Tulevik hirmutab mind,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mittebinaarne,pigem ei ole nõus,4,0.8,5
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
3,"Tahaksin, et võiksin kooli lõpetamisele minna suvalistes riietes",likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
4,Ma tunnen end nüüd täiskasvanuna,likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Mittebinaarne,pole üldse nõus,3,0.6,5
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
5,Vanemad inimesed on noortest igas asjas targemad.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mittebinaarne,olen täiesti nõus,2,0.4,5
6,"Mul on kõrini sellest, et kõik küsivad, mida ma pärast lõpetamist edasi teen.",likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
7,"Mul pole õrna aimugi, kelleks ma tahan saada.",likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mittebinaarne,pole üldse nõus,3,0.6,5
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
8,Tegin enamiku kodutöid tehisaruga.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
9,"Olen teeselnud tunnis, et sain õpetajast/tunni teemast aru",likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
10,"Mõtlen pärast lõpetamist võtta vaheaasta, et töötada või puhata.",likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
10,"Mõtlen pärast lõpetamist võtta vaheaasta, et töötada või puhata.",likert,Gender,Mittebinaarne,pigem ei ole nõus,3,0.6,5
10,"Mõtlen pärast lõpetamist võtta vaheaasta, et töötada või puhata.",likert,Gender,Mittebinaarne,ei oska öelda,2,0.4,5
10,"Mõtlen pärast lõpetamist võtta vaheaasta, et töötada või puhata.",likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
10,"Mõtlen pärast lõpetamist võtta vaheaasta, et töötada või puhata.",likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
11,Olen vaadanud Malluka registrit.,single_choice,Gender,Mittebinaarne,Jah,2,0.4,5
11,Olen vaadanud Malluka registrit.,single_choice,Gender,Mittebinaarne,Ei,3,0.6,5
11,Olen vaadanud Malluka registrit.,single_choice,Gender,Mittebinaarne,Ei oska öelda,0,0.0,5
12,Eestis tühistatakse inimesi liiga kergekäeliselt.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
12,Eestis tühistatakse inimesi liiga kergekäeliselt.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
12,Eestis tühistatakse inimesi liiga kergekäeliselt.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
12,Eestis tühistatakse inimesi liiga kergekäeliselt.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
12,Eestis tühistatakse inimesi liiga kergekäeliselt.,likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
12,Eestis tühistatakse inimesi liiga kergekäeliselt.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
13,Tahan nüüd endale tätoveeringu teha lasta.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
13,Tahan nüüd endale tätoveeringu teha lasta.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
13,Tahan nüüd endale tätoveeringu teha lasta.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
13,Tahan nüüd endale tätoveeringu teha lasta.,likert,Gender,Mittebinaarne,pigem olen nõus,2,0.4,5
13,Tahan nüüd endale tätoveeringu teha lasta.,likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
14,Armastan käia metsas.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
14,Armastan käia metsas.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
14,Armastan käia metsas.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
14,Armastan käia metsas.,likert,Gender,Mittebinaarne,pigem olen nõus,2,0.4,5
14,Armastan käia metsas.,likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
15,Armastan käia seenel.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
15,Armastan käia seenel.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
15,Armastan käia seenel.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
15,Armastan käia seenel.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
15,Armastan käia seenel.,likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
16,Mulle meeldib käia pidudel.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
16,Mulle meeldib käia pidudel.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
16,Mulle meeldib käia pidudel.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
16,Mulle meeldib käia pidudel.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
16,Mulle meeldib käia pidudel.,likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
17,Mulle meeldib teha sporti.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
17,Mulle meeldib teha sporti.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
17,Mulle meeldib teha sporti.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
17,Mulle meeldib teha sporti.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
17,Mulle meeldib teha sporti.,likert,Gender,Mittebinaarne,olen täiesti nõus,2,0.4,5
17,Mulle meeldib teha sporti.,likert,Gender,Mittebinaarne,ei soovi avaldada,1,0.2,5
18,Ma hakkan gümnaasiumis käimist taga igatsema.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
18,Ma hakkan gümnaasiumis käimist taga igatsema.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
18,Ma hakkan gümnaasiumis käimist taga igatsema.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
18,Ma hakkan gümnaasiumis käimist taga igatsema.,likert,Gender,Mittebinaarne,pigem olen nõus,2,0.4,5
18,Ma hakkan gümnaasiumis käimist taga igatsema.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,likert,Gender,Mittebinaarne,pigem ei ole nõus,5,1.0,5
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
19,Poliitikud tunduvad mulle äärmiselt usaldusväärsed ja targad inimesed.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
20,Eesti on salliv riik eri rahvuste suhtes.,likert,Gender,Mittebinaarne,pole üldse nõus,2,0.4,5
20,Eesti on salliv riik eri rahvuste suhtes.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
20,Eesti on salliv riik eri rahvuste suhtes.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
20,Eesti on salliv riik eri rahvuste suhtes.,likert,Gender,Mittebinaarne,pigem olen nõus,2,0.4,5
20,Eesti on salliv riik eri rahvuste suhtes.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,Gender,Mittebinaarne,pigem olen nõus,2,0.4,5
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
21,Eesti on salliv riik seksuaalvähemuste suhtes.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
22,Eesti võiks olla konservatiivsem.,likert,Gender,Mittebinaarne,pole üldse nõus,4,0.8,5
22,Eesti võiks olla konservatiivsem.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
22,Eesti võiks olla konservatiivsem.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
22,Eesti võiks olla konservatiivsem.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
22,Eesti võiks olla konservatiivsem.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
22,Eesti võiks olla konservatiivsem.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
23,"Olen uhke, et olen eestlane.",likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
23,"Olen uhke, et olen eestlane.",likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
23,"Olen uhke, et olen eestlane.",likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
23,"Olen uhke, et olen eestlane.",likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
23,"Olen uhke, et olen eestlane.",likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
23,"Olen uhke, et olen eestlane.",likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,Gender,Mittebinaarne,olen täiesti nõus,3,0.6,5
24,"Pean loomulikuks, et inimene võib ise määratleda, mis soost ta on.",likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
25,Eestis peaks olema rohkem unisex-WC-sid.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
25,Eestis peaks olema rohkem unisex-WC-sid.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
25,Eestis peaks olema rohkem unisex-WC-sid.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
25,Eestis peaks olema rohkem unisex-WC-sid.,likert,Gender,Mittebinaarne,pigem olen nõus,2,0.4,5
25,Eestis peaks olema rohkem unisex-WC-sid.,likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",likert,Gender,Mittebinaarne,olen täiesti nõus,5,1.0,5
26,"Võimekas juht võib olla nii naine kui mees. Loevad oskused, mitte sugu.",likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
27,"Kokkama, koristama ja pesu pesema peavad koos elavad inimesed võrdselt, sõltumata soost.",likert,Gender,Mittebinaarne,olen täiesti nõus,4,0.8,5
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
28,"Nõusolek on see, kui ma ütlen „jah”, mitte see, kui ma ei öelnud „ei”.",likert,Gender,Mittebinaarne,olen täiesti nõus,5,1.0,5
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,Gender,Mittebinaarne,pole üldse nõus,3,0.6,5
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
29,Laste saamine on iga täiskasvanud kodaniku vastutus oma rahvuse säilimise nimel.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,Gender,Mittebinaarne,olen täiesti nõus,2,0.4,5
30,Keskkonnahoid on mulle olulisem kui majanduskasv.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,likert,Gender,Mittebinaarne,pole üldse nõus,2,0.4,5
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
31,Eesti tegeleb kliimakriisi leevendamisega piisavalt.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,likert,Gender,Mittebinaarne,ei oska öelda,2,0.4,5
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
32,Jalakäijate turvalisuse huvides võiks olla linnades autode kiiruspiirang 30 km/h.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
33,Linnades võiks olla rohkem puid ja põõsaid.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
33,Linnades võiks olla rohkem puid ja põõsaid.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
33,Linnades võiks olla rohkem puid ja põõsaid.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
33,Linnades võiks olla rohkem puid ja põõsaid.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
33,Linnades võiks olla rohkem puid ja põõsaid.,likert,Gender,Mittebinaarne,olen täiesti nõus,4,0.8,5
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,likert,Gender,Mittebinaarne,pigem ei ole nõus,4,0.8,5
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
34,Eestis on igas maakonnas ja linnas võimalik täisväärtuslikku elu elada.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,Gender,Mittebinaarne,ei oska öelda,2,0.4,5
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
35,Olen valmis vajadusel Eesti kaitsmiseks relva haarama.,likert,Gender,Mittebinaarne,ei soovi avaldada,1,0.2,5
36,Mul on kindel seisukoht Ukraina-Venemaa sõjas.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
36,Mul on kindel seisukoht Ukraina-Venemaa sõjas.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
36,Mul on kindel seisukoht Ukraina-Venemaa sõjas.,likert,Gender,Mittebinaarne,ei oska öelda,0,0.0,5
36,Mul on kindel seisukoht Ukraina-Venemaa sõjas.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
36,Mul on kindel seisukoht Ukraina-Venemaa sõjas.,likert,Gender,Mittebinaarne,olen täiesti nõus,4,0.8,5
36,Mul on kindel seisukoht Ukraina-Venemaa sõjas.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
37,Mul on kindel seisukoht Iisraeli-Palestiina konfliktis.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
37,Mul on kindel seisukoht Iisraeli-Palestiina konfliktis.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
37,Mul on kindel seisukoht Iisraeli-Palestiina konfliktis.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
37,Mul on kindel seisukoht Iisraeli-Palestiina konfliktis.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
37,Mul on kindel seisukoht Iisraeli-Palestiina konfliktis.,likert,Gender,Mittebinaarne,olen täiesti nõus,2,0.4,5
37,Mul on kindel seisukoht Iisraeli-Palestiina konfliktis.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
38,Romantiline suhe on minu jaoks oluline osa elust.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
38,Romantiline suhe on minu jaoks oluline osa elust.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
38,Romantiline suhe on minu jaoks oluline osa elust.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
38,Romantiline suhe on minu jaoks oluline osa elust.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
38,Romantiline suhe on minu jaoks oluline osa elust.,likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
38,Romantiline suhe on minu jaoks oluline osa elust.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
39,Näen abiellumist olulise ja loomuliku osana oma tulevikust.,likert,Gender,Mittebinaarne,pole üldse nõus,2,0.4,5
39,Näen abiellumist olulise ja loomuliku osana oma tulevikust.,likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
39,Näen abiellumist olulise ja loomuliku osana oma tulevikust.,likert,Gender,Mittebinaarne,ei oska öelda,1,0.2,5
39,Näen abiellumist olulise ja loomuliku osana oma tulevikust.,likert,Gender,Mittebinaarne,pigem olen nõus,0,0.0,5
39,Näen abiellumist olulise ja loomuliku osana oma tulevikust.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
40,Soovin kindlasti tulevikus saada lapsi.,likert,Gender,Mittebinaarne,pole üldse nõus,1,0.2,5
40,Soovin kindlasti tulevikus saada lapsi.,likert,Gender,Mittebinaarne,pigem ei ole nõus,0,0.0,5
40,Soovin kindlasti tulevikus saada lapsi.,likert,Gender,Mittebinaarne,ei oska öelda,3,0.6,5
40,Soovin kindlasti tulevikus saada lapsi.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
40,Soovin kindlasti tulevikus saada lapsi.,likert,Gender,Mittebinaarne,olen täiesti nõus,0,0.0,5
40,Soovin kindlasti tulevikus saada lapsi.,likert,Gender,Mittebinaarne,ei soovi avaldada,0,0.0,5
41,Tahaks tulevikus pigem koera või kassi kui last.,likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
41,Tahaks tulevikus pigem koera või kassi kui last.,likert,Gender,Mittebinaarne,pigem ei ole nõus,1,0.2,5
41,Tahaks tulevikus pigem koera või kassi kui last.,likert,Gender,Mittebinaarne,ei oska öelda,2,0.4,5
41,Tahaks tulevikus pigem koera või kassi kui last.,likert,Gender,Mittebinaarne,pigem olen nõus,1,0.2,5
41,Tahaks tulevikus pigem koera või kassi kui last.,likert,Gender,Mittebinaarne,olen täiesti nõus,1,0.2,5
42,"Minu jaoks on tulevikus oluline just Eesti riigis oma pere luua, mitte välismaal.",likert,Gender,Mittebinaarne,pole üldse nõus,0,0.0,5
42,"Minu jaoks on tulevikus oluline just Eesti riigis oma pere luua, mitte välismaal.",likert,Gender,Mittebinaarne,pigem ei ole nõus,2,0.4,5
